log_file,date,compute_system,file_system,application,shared_or_fpp,read_or_write,md5
glock_hacc_io_read_id4882947_4-27-11703-7613923462190094991_1.darshan,2017-04-27,edison,scratch3,hacc_io_read,fpp,read,8bca358865cc3fa9c32ece8add826c91
glock_vpicio_uni_id4882946_4-27-11775-1882559538802170018_1.darshan,2017-04-27,edison,scratch2,vpicio_uni,shared,write,bdee4e598e493392f0e0170915d66df9
glock_vpicio_uni_id4882947_4-27-11783-11194040857096659448_1.darshan,2017-04-27,edison,scratch3,vpicio_uni,shared,write,d5221b83b5bef1e6a7af5a2f2f842fa3
glock_dbscan_read_id4882946_4-27-11923-18073288311314531736_1.darshan,2017-04-27,edison,scratch2,dbscan_read,shared,read,eb8d328e11b55a7635a7b446cdf1aa77
glock_dbscan_read_id4882947_4-27-11959-6063543077027531275_1.darshan,2017-04-27,edison,scratch3,dbscan_read,shared,read,e0b24d4210e8c88e7ff6abb818fe4564
crusher_ior_id1087827_4-27-73042-10311060763569474803_1.darshan,2017-04-27,mira,mira-fs1,ior,shared,write,1b3f9d6051fa85668ac5780c6e076b93
crusher_ior_id1087827_4-27-73147-6526822272473189630_2.darshan,2017-04-27,mira,mira-fs1,ior,fpp,write,ca40b8e45355c0d5c6e2ebd6cb1c072a
crusher_hacc_io_write_id1087827_4-27-73228-13043103079202921694_2.darshan,2017-04-27,mira,mira-fs1,hacc_io_write,fpp,write,0d47e7ce34c9a2b01cffb5674d76cb0f
crusher_vpicio_uni_id1087827_4-27-73331-14241211522792480517_1.darshan,2017-04-27,mira,mira-fs1,vpicio_uni,shared,write,b4b2e751ffd91f15cef99511159f3ed7
crusher_ior_id1087827_4-27-73423-3262229846057252118_1.darshan,2017-04-27,mira,mira-fs1,ior,shared,read,4d7d98c943ef0651ec803b0d33337c6d
crusher_ior_id1087827_4-27-73534-14504559250551667439_2.darshan,2017-04-27,mira,mira-fs1,ior,fpp,read,4ad0521bc9a05aaf67cffe3a62b8d0e7
crusher_hacc_io_read_id1087827_4-27-73620-6047583882294420962_2.darshan,2017-04-27,mira,mira-fs1,hacc_io_read,fpp,read,655504551cb8063646e7254c6c6b5d2a
crusher_dbscan_read_id1087827_4-27-73714-790146292768862210_1.darshan,2017-04-27,mira,mira-fs1,dbscan_read,shared,read,027fb504eef2c6ac14049a6798e5c70a
glock_ior_id4737405_4-28-7216-15573407577385507058_1.darshan,2017-04-28,cori,cscratch,ior,shared,write,46727752d7689a1887ae4af26073a861
glock_ior_id4737402_4-28-7229-1935159339691558890_1.darshan,2017-04-28,cori,bb-shared,ior,shared,write,3c2f5651071f85d5fcf838f6c70542a6
glock_ior_id4737405_4-28-7288-10897516640180628726_1.darshan,2017-04-28,cori,cscratch,ior,fpp,write,e4fb02bd3e7dd525c1e3393ae1091690
glock_ior_id4737402_4-28-7291-12467922800670033224_1.darshan,2017-04-28,cori,bb-private,ior,fpp,write,69e785e7b0a48d6d59e717decec81fce
glock_ior_id4737402_4-28-7362-13333653222681374822_1.darshan,2017-04-28,cori,bb-shared,ior,shared,read,d6d38bb0d57ea77acfd66b23ea8d7329
glock_ior_id4737405_4-28-7375-8430450359726364884_1.darshan,2017-04-28,cori,cscratch,ior,shared,read,08b91cdbaa89d4e30c9fac13d99e87f2
glock_ior_id4737402_4-28-7401-6060186774762773267_1.darshan,2017-04-28,cori,bb-private,ior,fpp,read,13b1133bab18698f85bd12c180c9bfb2
glock_hacc_io_write_id4737402_4-28-7460-3716917245260890785_1.darshan,2017-04-28,cori,bb-shared,hacc_io_write,fpp,write,b2795d06038b02fabb6565dfb04b53e4
glock_ior_id4737405_4-28-7463-3380628677284642498_1.darshan,2017-04-28,cori,cscratch,ior,fpp,read,582d576231c50aaa67dcfb1fee163560
glock_hacc_io_write_id4737405_4-28-7547-16987005425499306121_1.darshan,2017-04-28,cori,cscratch,hacc_io_write,fpp,write,26bcd118fd8d71e5da012c15a5f79a6b
glock_hacc_io_read_id4737405_4-28-7626-9710436739080866173_1.darshan,2017-04-28,cori,cscratch,hacc_io_read,fpp,read,f360d16037123ddb67d1be8a6ca6cb18
glock_vpicio_uni_id4737405_4-28-7690-1273974134498308544_1.darshan,2017-04-28,cori,cscratch,vpicio_uni,shared,write,5f4ff00996240cf9813ad3d81238ac79
glock_dbscan_read_id4737405_4-28-7745-2835528172440750833_1.darshan,2017-04-28,cori,cscratch,dbscan_read,shared,read,f60fc5f138f53416055e9caba0de57c4
glock_ior_id4737398_4-28-8988-8888267371612196780_1.darshan,2017-04-28,cori,bb-shared,ior,shared,write,d10199649fc122b6f61fe90eae8335fb
glock_ior_id4890751_4-28-9099-8077421112312264403_1.darshan,2017-04-28,edison,scratch1,ior,shared,write,4d5f06bc84c43c31311ab5e7a9ee7b34
glock_ior_id4890751_4-28-9158-1403448477145868763_1.darshan,2017-04-28,edison,scratch1,ior,fpp,write,d7165c9f9fa6bd6f0467102152da740e
glock_ior_id4737398_4-28-9165-14819073935219336505_2.darshan,2017-04-28,cori,bb-private,ior,fpp,write,b9c5782f966e3d3da21a4f82859c5e74
glock_ior_id4890751_4-28-9245-16085835642095875080_1.darshan,2017-04-28,edison,scratch1,ior,shared,read,fda7adc0235a7e6e38c42ff24fc7a11a
glock_ior_id4890751_4-28-9302-15123211756267868277_1.darshan,2017-04-28,edison,scratch1,ior,fpp,read,012f3b918eaa5c5262abcc879af94b28
glock_ior_id4737398_4-28-9432-17092307859235556089_1.darshan,2017-04-28,cori,bb-shared,ior,shared,read,18e6ef22a8df3cefc55dd23bed6e065b
glock_ior_id4737398_4-28-9494-11604583815760751774_2.darshan,2017-04-28,cori,bb-private,ior,fpp,read,4734ae0483f126404b48f968cdb83a14
glock_hacc_io_write_id4737398_4-28-9551-9238547535173831493_2.darshan,2017-04-28,cori,bb-shared,hacc_io_write,fpp,write,76ddce1840b935889fac147c1f26571d
glock_hacc_io_write_id4737398_4-28-9601-3727344076031435554_1.darshan,2017-04-28,cori,bb-private,hacc_io_write,fpp,write,2dd33a2a860f6049f5f3ea02efd23171
glock_hacc_io_read_id4737398_4-28-9638-908579587635431861_1.darshan,2017-04-28,cori,bb-shared,hacc_io_read,fpp,read,f34133f09cb8ba3ef18304d8570b98b6
glock_hacc_io_write_id4890751_4-28-9658-17321148498465947176_1.darshan,2017-04-28,edison,scratch1,hacc_io_write,fpp,write,c786a48be20ec37235d46004600e1c4b
glock_hacc_io_read_id4737398_4-28-9674-8195400085950337180_1.darshan,2017-04-28,cori,bb-private,hacc_io_read,fpp,read,84984ddf0e951ce5ba179d4bf2e12f99
glock_vpicio_uni_id4737398_4-28-9719-16194804982565732993_1.darshan,2017-04-28,cori,bb-shared,vpicio_uni,shared,write,c78f68b03119ea004bffe5dc97de3c67
glock_hacc_io_read_id4890751_4-28-9742-14365157806969837467_1.darshan,2017-04-28,edison,scratch1,hacc_io_read,fpp,read,c3727f065ba17ff1bbd7eb1a58b43fc7
glock_dbscan_read_id4737398_4-28-9778-5219170829288666577_1.darshan,2017-04-28,cori,bb-shared,dbscan_read,shared,read,6e6b83bfc0efaf23a052315c06dfc120
glock_vpicio_uni_id4890751_4-28-9885-11147335842735227982_1.darshan,2017-04-28,edison,scratch1,vpicio_uni,shared,write,cc3612968d8995666fcc568d3f73b453
glock_dbscan_read_id4890751_4-28-10014-11602739745285177679_1.darshan,2017-04-28,edison,scratch1,dbscan_read,shared,read,0b64362e5d9ac8210a9a789bae7b0556
glock_ior_id4737399_4-28-10080-10258039942620183856_1.darshan,2017-04-28,cori,cscratch,ior,shared,write,a9cac7827592500efac2d3c4ea59e214
glock_ior_id4737399_4-28-10186-3686896334443033560_2.darshan,2017-04-28,cori,cscratch,ior,fpp,write,a1314d1a40abd5dd1430c89f4b89ff82
glock_ior_id4737399_4-28-10296-9809228418768218396_1.darshan,2017-04-28,cori,cscratch,ior,shared,read,d733932ada6e584bdd8fe102df2171a0
glock_ior_id4737399_4-28-10360-5257079166056063527_2.darshan,2017-04-28,cori,cscratch,ior,fpp,read,dc313a3d159c42cd193085b6825a1d97
glock_ior_id4890752_4-28-10424-979917291165999036_1.darshan,2017-04-28,edison,scratch2,ior,shared,write,a0392669f2a6ac6c952a816ccad7e45d
glock_hacc_io_write_id4737399_4-28-10467-5881227345466696644_2.darshan,2017-04-28,cori,cscratch,hacc_io_write,fpp,write,c2304ab50fff39ca22b25d74bff2e9eb
glock_ior_id4890752_4-28-10482-14203590591829690405_1.darshan,2017-04-28,edison,scratch2,ior,fpp,write,481e5d8e271e542831af1b4a2329fa28
glock_hacc_io_read_id4737399_4-28-10532-7354231953527284125_2.darshan,2017-04-28,cori,cscratch,hacc_io_read,fpp,read,dcbec9083c0d1c902fc72c181610b23e
glock_ior_id4890752_4-28-10582-10007983071080608870_1.darshan,2017-04-28,edison,scratch2,ior,shared,read,d3ff313fd2ce41d11c452d0baf87f1fb
glock_vpicio_uni_id4737399_4-28-10590-17857932924474712649_1.darshan,2017-04-28,cori,cscratch,vpicio_uni,shared,write,460afd06e9f9f75ab711d98d81b3cfee
glock_ior_id4890752_4-28-10708-8966789758004126209_1.darshan,2017-04-28,edison,scratch2,ior,fpp,read,3e43fba4b874092977774efb58625b0d
glock_hacc_io_write_id4890752_4-28-10803-2588523951540268329_1.darshan,2017-04-28,edison,scratch2,hacc_io_write,fpp,write,a98e5c9290be2886d5e7a2941b2bf32a
glock_dbscan_read_id4737399_4-28-10808-7591083369505288975_1.darshan,2017-04-28,cori,cscratch,dbscan_read,shared,read,1bdd19bf57c79ebb2cadba7ca6bb6235
glock_hacc_io_read_id4890752_4-28-10928-13659042620514353112_1.darshan,2017-04-28,edison,scratch2,hacc_io_read,fpp,read,7692f7583631775e9d51e2bd47a2a343
glock_vpicio_uni_id4890752_4-28-11029-5984497320878688371_1.darshan,2017-04-28,edison,scratch2,vpicio_uni,shared,write,59b732498617992fda393111271056b7
glock_dbscan_read_id4890752_4-28-11170-15471807911057374068_1.darshan,2017-04-28,edison,scratch2,dbscan_read,shared,read,5d33496b36e2d23ee465e380bdb3e54a
glock_ior_id4890753_4-28-11203-10270237659791981839_1.darshan,2017-04-28,edison,scratch3,ior,shared,write,909d2a2a8458883a09a09c34a72c1438
glock_ior_id4890753_4-28-11249-17691001215135040983_1.darshan,2017-04-28,edison,scratch3,ior,fpp,write,6d2cf946caecf5688d2a0e4fc23f864e
glock_ior_id4890753_4-28-11308-6683182969101975331_1.darshan,2017-04-28,edison,scratch3,ior,shared,read,091efb8264e37c7c4f2b0c6bc6043e9e
glock_ior_id4890753_4-28-11346-2070969777548152951_1.darshan,2017-04-28,edison,scratch3,ior,fpp,read,604b8fa9e1b745e1e92623f4c008e39e
glock_hacc_io_write_id4890753_4-28-11405-12910980381299537813_1.darshan,2017-04-28,edison,scratch3,hacc_io_write,fpp,write,6da06cd34c97e1dac81699b40e98d4a6
glock_hacc_io_read_id4890753_4-28-11466-841378438000934930_1.darshan,2017-04-28,edison,scratch3,hacc_io_read,fpp,read,3e02c0eae37ff94d5682f45c8d5047a4
glock_vpicio_uni_id4890753_4-28-11526-7714048027791637463_1.darshan,2017-04-28,edison,scratch3,vpicio_uni,shared,write,dfc66ec3c39f672e8ce840aa5ee4cf5b
glock_dbscan_read_id4890753_4-28-11638-13351328296051862224_1.darshan,2017-04-28,edison,scratch3,dbscan_read,shared,read,b8aadb787a5b5f2586b15581a9de5f59
crusher_ior_id1088671_4-29-7079-13104280082117962604_1.darshan,2017-04-28,mira,mira-fs1,ior,shared,write,434bbcfe944af5492868fe7db065bb9b
crusher_ior_id1088671_4-29-7185-16778513305634944399_2.darshan,2017-04-28,mira,mira-fs1,ior,fpp,write,b0a6ae5d3d03c60c97718640281c7407
crusher_hacc_io_write_id1088671_4-29-7268-9757177010968165013_2.darshan,2017-04-28,mira,mira-fs1,hacc_io_write,fpp,write,e31282098ee77389f922eea64b30f935
crusher_vpicio_uni_id1088671_4-29-7372-18052026508600474390_1.darshan,2017-04-28,mira,mira-fs1,vpicio_uni,shared,write,64fde8cb8386d257cd3134ff45448b8b
crusher_ior_id1088671_4-29-7464-5203259179306609708_1.darshan,2017-04-28,mira,mira-fs1,ior,shared,read,135d774850e9fec19e6176089749af69
crusher_ior_id1088671_4-29-7586-6211390885266238461_2.darshan,2017-04-28,mira,mira-fs1,ior,fpp,read,e82bcdf6ab62bd078a8151813570df15
crusher_hacc_io_read_id1088671_4-29-7652-14144786193189341826_2.darshan,2017-04-28,mira,mira-fs1,hacc_io_read,fpp,read,7bb5820e95c27a750ac387f2a4200041
crusher_dbscan_read_id1088671_4-29-7748-17001564132514369984_1.darshan,2017-04-28,mira,mira-fs1,dbscan_read,shared,read,f5ab43b02b71d13899aacdb5223996ad
glock_ior_id4896856_4-29-6872-7794137936068432042_1.darshan,2017-04-29,edison,scratch1,ior,shared,write,7785d9478f87c071af49db79e2285d2c
glock_ior_id4896856_4-29-6944-6009463145797669258_1.darshan,2017-04-29,edison,scratch1,ior,fpp,write,13f4628343f9df8528e28f9540a9403a
glock_ior_id4896856_4-29-7047-13105176256229533863_1.darshan,2017-04-29,edison,scratch1,ior,shared,read,5e53bf15bee84482e15ba9111d7c72b7
glock_ior_id4896856_4-29-7110-16983462012979705181_1.darshan,2017-04-29,edison,scratch1,ior,fpp,read,31e0e2388f107e06520ecf4a803f6c38
glock_hacc_io_write_id4896856_4-29-7195-9893627480878620147_1.darshan,2017-04-29,edison,scratch1,hacc_io_write,fpp,write,21072172f44e4746f015bdf79ee96737
glock_ior_id4754993_4-29-7216-11283286302714515587_1.darshan,2017-04-29,cori,cscratch,ior,shared,write,09d8cf6590351c5243f9194e326c75bf
glock_ior_id4754991_4-29-7227-10464247145527461303_1.darshan,2017-04-29,cori,bb-shared,ior,shared,write,bc10cc720cbf32b66b492ae91f756150
glock_hacc_io_read_id4896856_4-29-7283-8275955968026909808_1.darshan,2017-04-29,edison,scratch1,hacc_io_read,fpp,read,50c53e1505ccad40a84c53baab25aa57
glock_ior_id4754993_4-29-7285-15401674956977654295_1.darshan,2017-04-29,cori,cscratch,ior,fpp,write,23fac57fe74e361f434848c327940f78
glock_ior_id4754991_4-29-7290-9186295056830156227_1.darshan,2017-04-29,cori,bb-private,ior,fpp,write,443e67e4218ff9281460083491e4ccf5
glock_ior_id4754991_4-29-7365-14735222234682371060_1.darshan,2017-04-29,cori,bb-shared,ior,shared,read,45c9c485b4f0bf6ea4f74d308bd6efa4
glock_vpicio_uni_id4896856_4-29-7375-3224561844618444149_1.darshan,2017-04-29,edison,scratch1,vpicio_uni,shared,write,3a2cd972646294a9eb30900f79c510a1
glock_ior_id4754993_4-29-7375-12027157718486727845_1.darshan,2017-04-29,cori,cscratch,ior,shared,read,e6f8f7b588355c9582065ded8222afd7
glock_ior_id4754991_4-29-7402-11474210608194723470_1.darshan,2017-04-29,cori,bb-private,ior,fpp,read,414d5c619922dc9c117d4ffaecd41037
glock_ior_id4754993_4-29-7441-4064420342442570803_1.darshan,2017-04-29,cori,cscratch,ior,fpp,read,701f7db71c97e244d54b25b5468182cc
glock_hacc_io_write_id4754991_4-29-7463-12554934884772495133_1.darshan,2017-04-29,cori,bb-shared,hacc_io_write,fpp,write,d084cb3b5c7e66b2b6fea293d0777e99
glock_dbscan_read_id4896856_4-29-7512-16434107273941739043_4.darshan,2017-04-29,edison,scratch1,dbscan_read,shared,read,18eeaddfd2735e018f56b97176f376f4
glock_hacc_io_write_id4754991_4-29-7530-14706926085543423369_1.darshan,2017-04-29,cori,bb-private,hacc_io_write,fpp,write,89f44b20429e34b670142735dccdc46e
glock_hacc_io_write_id4754993_4-29-7532-10288553030240254839_1.darshan,2017-04-29,cori,cscratch,hacc_io_write,fpp,write,874a40fa957374cdbe70dc705dbbb953
glock_ior_id4754989_4-29-7537-5106304637534987762_1.darshan,2017-04-29,cori,bb-shared,ior,shared,write,2deebc4bef0c7db152e54ed68e224c27
glock_hacc_io_read_id4754991_4-29-7557-15873414998146820239_1.darshan,2017-04-29,cori,bb-shared,hacc_io_read,fpp,read,096fb00f8305f8037f4fc906863be010
glock_hacc_io_read_id4754991_4-29-7602-17977227210652913832_1.darshan,2017-04-29,cori,bb-private,hacc_io_read,fpp,read,8dc9d2fdc2bfa170785d8524cd79acd3
glock_hacc_io_read_id4754993_4-29-7612-10461740031288591613_1.darshan,2017-04-29,cori,cscratch,hacc_io_read,fpp,read,79cb4c23a9c54a7e7ab370eea78f8ac8
glock_ior_id4754989_4-29-7624-170950759474067240_1.darshan,2017-04-29,cori,bb-private,ior,fpp,write,5cf8f6de873fc0dae0f615b9de2a7e87
glock_ior_id4896857_4-29-7659-14370040533840931593_1.darshan,2017-04-29,edison,scratch2,ior,shared,write,0b3df7b824e05f2c10bd238d5000004c
glock_vpicio_uni_id4754991_4-29-7670-7407060662436197666_1.darshan,2017-04-29,cori,bb-shared,vpicio_uni,shared,write,039353ce5e522a77927c7663fb26e09d
glock_vpicio_uni_id4754993_4-29-7678-5244142378347731524_1.darshan,2017-04-29,cori,cscratch,vpicio_uni,shared,write,d9f84fb63589681c5a119768a12d8474
glock_ior_id4896857_4-29-7714-10121792192181311446_1.darshan,2017-04-29,edison,scratch2,ior,fpp,write,cc572807bd65e361d0642ae59e3cb06b
glock_dbscan_read_id4754991_4-29-7723-387341085054953558_1.darshan,2017-04-29,cori,bb-shared,dbscan_read,shared,read,6342ef9e4b2af9c2744bb617dfcec0db
glock_dbscan_read_id4754993_4-29-7741-48935975891180622_1.darshan,2017-04-29,cori,cscratch,dbscan_read,shared,read,499748ce0f5fd4b1f05a04ec8eeaec58
glock_ior_id4896857_4-29-7805-13776767101058962945_1.darshan,2017-04-29,edison,scratch2,ior,shared,read,7cc17484b7f0211219ac0e0366fa3be9
glock_ior_id4754989_4-29-7846-2803713847737754169_1.darshan,2017-04-29,cori,bb-shared,ior,shared,read,6bd2ea6f2b01a5b5922304350872119c
glock_ior_id4896857_4-29-7855-5206712850099446928_1.darshan,2017-04-29,edison,scratch2,ior,fpp,read,c6227bced13728499b3e83c1739d08d5
glock_ior_id4754989_4-29-7889-8490875384520147399_1.darshan,2017-04-29,cori,bb-private,ior,fpp,read,cb16479b9e3424356a718c7a1630dff4
glock_hacc_io_write_id4896857_4-29-7927-2357772623497303019_1.darshan,2017-04-29,edison,scratch2,hacc_io_write,fpp,write,9760db39d7c47620044b85c825689418
glock_hacc_io_write_id4754989_4-29-7987-6072811283770308441_1.darshan,2017-04-29,cori,bb-shared,hacc_io_write,fpp,write,f158390bdf71de786932a1b5646c95f9
glock_hacc_io_write_id4754989_4-29-8033-9079455584867108118_1.darshan,2017-04-29,cori,bb-private,hacc_io_write,fpp,write,70ed722e35ca0b80fda48cb5c7ff1e91
glock_hacc_io_read_id4896857_4-29-8066-2122571671041490072_1.darshan,2017-04-29,edison,scratch2,hacc_io_read,fpp,read,959ef313d64852abb8855e949c82b869
glock_hacc_io_read_id4754989_4-29-8070-11315193643755785370_1.darshan,2017-04-29,cori,bb-shared,hacc_io_read,fpp,read,65c85d5c12dd500c5ec523199f74d263
glock_hacc_io_read_id4754989_4-29-8135-7591722035316229570_1.darshan,2017-04-29,cori,bb-private,hacc_io_read,fpp,read,192bdb30fead5fe3fae9e152d1816f30
glock_vpicio_uni_id4896857_4-29-8137-8136281776070553092_1.darshan,2017-04-29,edison,scratch2,vpicio_uni,shared,write,10695cf8cdc905010f2dc08e367d5eac
glock_vpicio_uni_id4754989_4-29-8199-13137158356392564800_1.darshan,2017-04-29,cori,bb-shared,vpicio_uni,shared,write,b2bf5ed7b6ab45cc3265511de72a62c7
glock_dbscan_read_id4754989_4-29-8262-12526295708711361050_1.darshan,2017-04-29,cori,bb-shared,dbscan_read,shared,read,e16128757f950bb15ea81d95a5458d9b
glock_dbscan_read_id4896857_4-29-8276-13849491249646551365_1.darshan,2017-04-29,edison,scratch2,dbscan_read,shared,read,1eda46f78fe0cf3b8325f99c290e3c20
glock_ior_id4754990_4-29-8384-7401475995721761110_1.darshan,2017-04-29,cori,cscratch,ior,shared,write,5a6cd1ee77761c16e1d47d2335897598
glock_ior_id4896858_4-29-8414-13494943520809324952_1.darshan,2017-04-29,edison,scratch3,ior,shared,write,6f04e62818e9a69d572b22f5dc56f602
glock_ior_id4754990_4-29-8456-12598419722664189949_1.darshan,2017-04-29,cori,cscratch,ior,fpp,write,ce91f197e5ca0989cf689edf834d67d7
glock_ior_id4896858_4-29-8460-8349745219832609025_1.darshan,2017-04-29,edison,scratch3,ior,fpp,write,f064d3c27cec1a82b8ebd6c7853a5329
glock_ior_id4896858_4-29-8522-4313172564574772421_1.darshan,2017-04-29,edison,scratch3,ior,shared,read,dcd17915cb25058d4503b6979e558bb6
glock_ior_id4896858_4-29-8562-17349882027506747322_1.darshan,2017-04-29,edison,scratch3,ior,fpp,read,55871ce9961655f239e1fc528bf0f3d8
glock_ior_id4754990_4-29-8582-2550909545800708468_1.darshan,2017-04-29,cori,cscratch,ior,shared,read,f8b2bee0d724b27d1dc3040c6e0da70d
glock_hacc_io_write_id4896858_4-29-8620-7431140725938952382_1.darshan,2017-04-29,edison,scratch3,hacc_io_write,fpp,write,9021c4221f324b344aa1d22f3e1df931
glock_ior_id4754990_4-29-8633-4051454850611687732_2.darshan,2017-04-29,cori,cscratch,ior,fpp,read,d5fe8fcc144a029cbf451444515c331e
glock_hacc_io_read_id4896858_4-29-8683-10796838362500534289_1.darshan,2017-04-29,edison,scratch3,hacc_io_read,fpp,read,004b25e7c2386bd7ea2b3d8667b7da31
glock_vpicio_uni_id4896858_4-29-8743-12676496105181549645_1.darshan,2017-04-29,edison,scratch3,vpicio_uni,shared,write,f2c4ad1a049524373ba3f7b395e5ec4a
glock_hacc_io_write_id4754990_4-29-8763-6986069166222253373_2.darshan,2017-04-29,cori,cscratch,hacc_io_write,fpp,write,82788dbfbfd22ed22843fd79aedb3a82
glock_hacc_io_read_id4754990_4-29-8836-12944499783188657284_1.darshan,2017-04-29,cori,cscratch,hacc_io_read,fpp,read,f4b561dd99a5599878f8cd6dd2e9fce7
glock_dbscan_read_id4896858_4-29-8862-455287727525622615_1.darshan,2017-04-29,edison,scratch3,dbscan_read,shared,read,841f21b3161a01b211530d0580e91cdb
glock_vpicio_uni_id4754990_4-29-8903-8394371080310049386_1.darshan,2017-04-29,cori,cscratch,vpicio_uni,shared,write,136a1fcfdc702de4179e582c704ffee7
glock_dbscan_read_id4754990_4-29-9068-953009414939343456_1.darshan,2017-04-29,cori,cscratch,dbscan_read,shared,read,660585f905b12d18e027e035eb70309f
crusher_ior_id1089293_4-29-76850-15636963585449550609_1.darshan,2017-04-29,mira,mira-fs1,ior,shared,write,1a8cb3141241cfd8d8f8db4dbb905b5d
crusher_ior_id1089293_4-29-77044-5083358717447223732_2.darshan,2017-04-29,mira,mira-fs1,ior,fpp,write,6481c5e358fd9d6351ee41a90be6ab89
crusher_hacc_io_write_id1089293_4-29-77127-15372824252148940395_2.darshan,2017-04-29,mira,mira-fs1,hacc_io_write,fpp,write,97178b837598a2e0de016f4b02ce8899
crusher_vpicio_uni_id1089293_4-29-77230-7323789719607183884_1.darshan,2017-04-29,mira,mira-fs1,vpicio_uni,shared,write,50e85b7548835117678c7ecde293c87a
crusher_ior_id1089293_4-29-77334-13804598737235322797_1.darshan,2017-04-29,mira,mira-fs1,ior,shared,read,904e747b6a0f33f5d8704ddd2e1e4e44
crusher_ior_id1089293_4-29-77443-4303478960078421872_2.darshan,2017-04-29,mira,mira-fs1,ior,fpp,read,87ec7ea057a7f781e03238608fb0abc2
crusher_hacc_io_read_id1089293_4-29-77514-11201145449787040718_2.darshan,2017-04-29,mira,mira-fs1,hacc_io_read,fpp,read,792b7092ca44b97300b62c38229579c9
crusher_dbscan_read_id1089293_4-29-77609-2270268300817181885_1.darshan,2017-04-29,mira,mira-fs1,dbscan_read,shared,read,b5ecab5eef8ca0a467ac2e60d9b5893f
glock_ior_id4764081_4-30-7233-12357098565603074371_1.darshan,2017-04-30,cori,cscratch,ior,shared,write,320f945f9d0f7f8868eb070ca3c1b10d
